"season","posteam","week","full_name","position","pass_attempt","rec_attempt","rush_attempt","pass_air_yards","rec_air_yards","pass_completions","receptions","pass_completions_exp","receptions_exp","pass_yards_gained","rec_yards_gained","rush_yards_gained","pass_yards_gained_exp","rec_yards_gained_exp","rush_yards_gained_exp","pass_touchdown","rec_touchdown","rush_touchdown","pass_touchdown_exp","rec_touchdown_exp","rush_touchdown_exp","pass_two_point_conv","rec_two_point_conv","rush_two_point_conv","pass_first_down","rec_first_down","rush_first_down","pass_interception","rec_interception","pass_interception_exp","rec_interception_exp","rec_fumble_lost","rush_fumble_lost","pass_fantasy_points_exp","rec_fantasy_points_exp","rush_fantasy_points_exp","pass_fantasy_points","rec_fantasy_points","rush_fantasy_points","total_yards_gained","total_yards_gained_exp","total_touchdown","total_touchdown_exp","total_first_down","total_first_down_exp","total_fantasy_points","total_fantasy_points_exp","pass_completions_diff","receptions_diff","pass_yards_gained_diff","rec_yards_gained_diff","rush_yards_gained_diff","pass_touchdown_diff","rec_touchdown_diff","rush_touchdown_diff","pass_first_down_diff","rec_first_down_diff","rush_first_down_diff","pass_fantasy_points_diff","rec_fantasy_points_diff","rush_fantasy_points_diff","total_yards_gained_diff","total_touchdown_diff","total_fantasy_points_diff","pass_attempt_team","rec_attempt_team","rush_attempt_team","pass_air_yards_team","rec_air_yards_team","pass_completions_team","receptions_team","pass_completions_exp_team","receptions_exp_team","pass_yards_gained_team","rec_yards_gained_team","rush_yards_gained_team","pass_yards_gained_exp_team","rec_yards_gained_exp_team","rush_yards_gained_exp_team","pass_touchdown_team","rec_touchdown_team","rush_touchdown_team","pass_touchdown_exp_team","rec_touchdown_exp_team","rush_touchdown_exp_team","pass_two_point_conv_team","rec_two_point_conv_team","rush_two_point_conv_team","pass_first_down_team","rec_first_down_team","rush_first_down_team","pass_interception_team","rec_interception_team","pass_interception_exp_team","rec_interception_exp_team","rec_fumble_lost_team","rush_fumble_lost_team","pass_fantasy_points_exp_team","rec_fantasy_points_exp_team","rush_fantasy_points_exp_team","pass_fantasy_points_team","rec_fantasy_points_team","rush_fantasy_points_team","pass_completions_diff_team","receptions_diff_team","pass_yards_gained_diff_team","rec_yards_gained_diff_team","rush_yards_gained_diff_team","pass_touchdown_diff_team","rec_touchdown_diff_team","rush_touchdown_diff_team","pass_first_down_diff_team","rec_first_down_diff_team","rush_first_down_diff_team","pass_interception_diff_team","rec_interception_diff_team","pass_fantasy_points_diff_team","rec_fantasy_points_diff_team","rush_fantasy_points_diff_team","total_yards_gained_team","total_yards_gained_exp_team","total_yards_gained_diff_team","total_touchdown_team","total_touchdown_exp_team","total_touchdown_diff_team","total_first_down_team","total_first_down_exp_team","total_fantasy_points_team","total_fantasy_points_exp_team","total_fantasy_points_diff_team","target_share","rush_share"
"2019","MIN",4,"Kirk Cousins","QB",36,0,0,203,0,27,0,25.33,0,233,0,0,232.17,0,0,0,0,0,0.72,0,0,0,0,0,9,0,0,0,0,0.73,0,0,0,11.67,0,0,9.32,0,0,233,232.17,0,0.72,9,11.05,9.32,11.67,1.67,0,0.830000000000013,0,0,-0.72,0,0,-2.05,0,0,-2.35,0,0,0.830000000000013,-0.72,-2.35,36,36,16,203,203,27,27,25.33,25.33,233,233,40,232.17,232.16,67.74,0,0,1,0.72,0.7,0.59,0,0,0,9,9,3,0,0,0.73,0.73,1,0,11.67,53.85,10.34,9.32,48.3,10,1.67,1.67,0.830000000000013,0.84,-27.74,-0.72,-0.7,0.41,-2.05,-2.06,-0.88,-0.73,-0.73,-2.35,-5.55,-0.34,273,299.9,-26.9,1,1.29,-0.29,12,14.94,58.3,64.19,-5.89,0,0
"2019","MIN",4,"C.J. Ham","RB",0,4,0,0,13,0,3,0,3.01,0,10,0,0,26.4,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,5.7,0,0,4,0,10,26.4,0,0.01,0,1.16,4,5.7,0,-0.00999999999999979,0,-16.4,0,0,-0.01,0,0,-1.16,0,0,-1.7,0,-16.4,-0.01,-1.7,36,36,16,203,203,27,27,25.33,25.33,233,233,40,232.17,232.16,67.74,0,0,1,0.72,0.7,0.59,0,0,0,9,9,3,0,0,0.73,0.73,1,0,11.67,53.85,10.34,9.32,48.3,10,1.67,1.67,0.830000000000013,0.84,-27.74,-0.72,-0.7,0.41,-2.05,-2.06,-0.88,-0.73,-0.73,-2.35,-5.55,-0.34,273,299.9,-26.9,1,1.29,-0.29,12,14.94,58.3,64.19,-5.89,0.111111111111111,0
"2019","MIN",4,"Dalvin Cook","RB",0,8,14,0,-6,0,6,0,6.36,0,35,35,0,41.99,59.81,0,0,1,0,0.02,0.59,0,0,0,0,2,2,0,0,0,0.08,0,0,0,10.71,9.52,0,9.5,9.5,70,101.8,1,0.61,4,4.54,19,20.23,0,-0.36,0,-6.99,-24.81,0,-0.02,0.41,0,0.46,-1,0,-1.21,-0.0199999999999996,-31.8,0.39,-1.23,36,36,16,203,203,27,27,25.33,25.33,233,233,40,232.17,232.16,67.74,0,0,1,0.72,0.7,0.59,0,0,0,9,9,3,0,0,0.73,0.73,1,0,11.67,53.85,10.34,9.32,48.3,10,1.67,1.67,0.830000000000013,0.84,-27.74,-0.72,-0.7,0.41,-2.05,-2.06,-0.88,-0.73,-0.73,-2.35,-5.55,-0.34,273,299.9,-26.9,1,1.29,-0.29,12,14.94,58.3,64.19,-5.89,0.222222222222222,0.875
"2019","MIN",4,"Stefon Diggs","WR",0,7,0,0,73,0,7,0,4.43,0,108,0,0,51.61,0,0,0,0,0,0.04,0,0,0,0,0,3,0,0,0,0,0.23,1,0,0,10.82,0,0,15.8,0,108,51.61,0,0.04,3,1.76,15.8,10.82,0,2.57,0,56.39,0,0,-0.04,0,0,1.24,0,0,4.98,0,56.39,-0.04,4.98,36,36,16,203,203,27,27,25.33,25.33,233,233,40,232.17,232.16,67.74,0,0,1,0.72,0.7,0.59,0,0,0,9,9,3,0,0,0.73,0.73,1,0,11.67,53.85,10.34,9.32,48.3,10,1.67,1.67,0.830000000000013,0.84,-27.74,-0.72,-0.7,0.41,-2.05,-2.06,-0.88,-0.73,-0.73,-2.35,-5.55,-0.34,273,299.9,-26.9,1,1.29,-0.29,12,14.94,58.3,64.19,-5.89,0.194444444444444,0
"2019","MIN",4,"Irv Smith","TE",0,1,0,0,4,0,1,0,0.77,0,5,0,0,7.26,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.01,0,0,0,1.52,0,0,1.5,0,5,7.26,0,0,1,0.79,1.5,1.52,0,0.23,0,-2.26,0,0,0,0,0,0.21,0,0,-0.02,0,-2.26,0,-0.02,36,36,16,203,203,27,27,25.33,25.33,233,233,40,232.17,232.16,67.74,0,0,1,0.72,0.7,0.59,0,0,0,9,9,3,0,0,0.73,0.73,1,0,11.67,53.85,10.34,9.32,48.3,10,1.67,1.67,0.830000000000013,0.84,-27.74,-0.72,-0.7,0.41,-2.05,-2.06,-0.88,-0.73,-0.73,-2.35,-5.55,-0.34,273,299.9,-26.9,1,1.29,-0.29,12,14.94,58.3,64.19,-5.89,0.0277777777777778,0
"2019","MIN",4,"Adam Thielen","WR",0,6,0,0,72,0,2,0,3.56,0,6,0,0,40.92,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,11.28,0,0,2.6,0,6,40.92,0,0.6,0,2.2,2.6,11.28,0,-1.56,0,-34.92,0,0,-0.6,0,0,-2.2,0,0,-8.68,0,-34.92,-0.6,-8.68,36,36,16,203,203,27,27,25.33,25.33,233,233,40,232.17,232.16,67.74,0,0,1,0.72,0.7,0.59,0,0,0,9,9,3,0,0,0.73,0.73,1,0,11.67,53.85,10.34,9.32,48.3,10,1.67,1.67,0.830000000000013,0.84,-27.74,-0.72,-0.7,0.41,-2.05,-2.06,-0.88,-0.73,-0.73,-2.35,-5.55,-0.34,273,299.9,-26.9,1,1.29,-0.29,12,14.94,58.3,64.19,-5.89,0.166666666666667,0
"2019","MIN",4,"Alexander Mattison","RB",0,1,2,0,6,0,1,0,0.71,0,8,5,0,8.08,7.93,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.01,0,0,0,1.54,0.82,0,1.8,0.5,13,16.01,0,0,1,1.2,2.3,2.36,0,0.29,0,-0.0800000000000001,-2.93,0,0,0,0,-0.32,0.12,0,0.26,-0.32,-3.01,0,-0.0600000000000001,36,36,16,203,203,27,27,25.33,25.33,233,233,40,232.17,232.16,67.74,0,0,1,0.72,0.7,0.59,0,0,0,9,9,3,0,0,0.73,0.73,1,0,11.67,53.85,10.34,9.32,48.3,10,1.67,1.67,0.830000000000013,0.84,-27.74,-0.72,-0.7,0.41,-2.05,-2.06,-0.88,-0.73,-0.73,-2.35,-5.55,-0.34,273,299.9,-26.9,1,1.29,-0.29,12,14.94,58.3,64.19,-5.89,0.0277777777777778,0.125
"2019","MIN",4,NA,NA,0,1,0,0,12,0,0,0,0.56,0,0,0,0,8.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,1.46,0,0,0,0,0,8.93,0,0,0,0.53,0,1.46,0,-0.56,0,-8.93,0,0,0,0,0,-0.53,0,0,-1.46,0,-8.93,0,-1.46,36,36,16,203,203,27,27,25.33,25.33,233,233,40,232.17,232.16,67.74,0,0,1,0.72,0.7,0.59,0,0,0,9,9,3,0,0,0.73,0.73,1,0,11.67,53.85,10.34,9.32,48.3,10,1.67,1.67,0.830000000000013,0.84,-27.74,-0.72,-0.7,0.41,-2.05,-2.06,-0.88,-0.73,-0.73,-2.35,-5.55,-0.34,273,299.9,-26.9,1,1.29,-0.29,12,14.94,58.3,64.19,-5.89,0.0277777777777778,0
"2019","CHI",4,"J.P. Holtz","TE",0,1,0,0,1,0,1,0,0.79,0,7,0,0,5.3,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,1.58,0,0,1.7,0,7,5.3,0,0.04,0,0.24,1.7,1.58,0,0.21,0,1.7,0,0,-0.04,0,0,-0.24,0,0,0.12,0,1.7,-0.04,0.12,33,33,33,205,205,24,24,22.31,22.29,204,204,72,218.4,218.41,141.84,1,1,0,0.93,0.92,0.74,0,0,0,11,11,4,0,0,0.64,0.64,0,0,11.19,49.72,18.55,12.16,50.4,7.2,1.69,1.71,-14.4,-14.41,-69.84,0.07,0.08,-0.74,-1.15,-1.15,-4.35,-0.64,-0.64,0.970000000000001,0.679999999999998,-11.35,276,360.25,-84.25,1,1.66,-0.66,15,20.5,57.6,68.27,-10.67,0.0303030303030303,0
"2019","MIN",4,"Kyle Rudolph","TE",0,1,0,0,6,0,1,0,0.76,0,12,0,0,7.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,1.53,0,0,2.2,0,12,7.52,0,0,0,0.02,2.2,1.53,0,0.24,0,4.48,0,0,0,0,0,-0.02,0,0,0.67,0,4.48,0,0.67,36,36,16,203,203,27,27,25.33,25.33,233,233,40,232.17,232.16,67.74,0,0,1,0.72,0.7,0.59,0,0,0,9,9,3,0,0,0.73,0.73,1,0,11.67,53.85,10.34,9.32,48.3,10,1.67,1.67,0.830000000000013,0.84,-27.74,-0.72,-0.7,0.41,-2.05,-2.06,-0.88,-0.73,-0.73,-2.35,-5.55,-0.34,273,299.9,-26.9,1,1.29,-0.29,12,14.94,58.3,64.19,-5.89,0.0277777777777778,0
"2019","MIN",4,"Ameer Abdullah","RB",0,3,0,0,-2,0,2,0,2.44,0,14,0,0,15.77,0,0,0,0,0,0.01,0,0,0,0,0,1,0,0,0,0,0.03,0,0,0,4.09,0,0,3.4,0,14,15.77,0,0.01,1,0.84,3.4,4.09,0,-0.44,0,-1.77,0,0,-0.01,0,0,0.16,0,0,-0.69,0,-1.77,-0.01,-0.69,36,36,16,203,203,27,27,25.33,25.33,233,233,40,232.17,232.16,67.74,0,0,1,0.72,0.7,0.59,0,0,0,9,9,3,0,0,0.73,0.73,1,0,11.67,53.85,10.34,9.32,48.3,10,1.67,1.67,0.830000000000013,0.84,-27.74,-0.72,-0.7,0.41,-2.05,-2.06,-0.88,-0.73,-0.73,-2.35,-5.55,-0.34,273,299.9,-26.9,1,1.29,-0.29,12,14.94,58.3,64.19,-5.89,0.0833333333333333,0
"2019","MIN",4,"Bisi Johnson","WR",0,4,0,0,25,0,4,0,2.73,0,35,0,0,23.68,0,0,0,0,0,0.02,0,0,0,0,0,2,0,0,0,0,0.1,0,0,0,5.2,0,0,7.5,0,35,23.68,0,0.02,2,1.9,7.5,5.2,0,1.27,0,11.32,0,0,-0.02,0,0,0.1,0,0,2.3,0,11.32,-0.02,2.3,36,36,16,203,203,27,27,25.33,25.33,233,233,40,232.17,232.16,67.74,0,0,1,0.72,0.7,0.59,0,0,0,9,9,3,0,0,0.73,0.73,1,0,11.67,53.85,10.34,9.32,48.3,10,1.67,1.67,0.830000000000013,0.84,-27.74,-0.72,-0.7,0.41,-2.05,-2.06,-0.88,-0.73,-0.73,-2.35,-5.55,-0.34,273,299.9,-26.9,1,1.29,-0.29,12,14.94,58.3,64.19,-5.89,0.111111111111111,0
"2019","NE",4,"Tom Brady","QB",39,0,3,289,0,18,0,25.56,0,150,0,-3,267.98,0,-3,0,0,0,1.24,0,0,0,0,0,5,0,0,1,0,0.7,0,0,0,14.27,0,-0.3,4,0,-0.3,147,264.98,0,1.24,5,11.97,3.7,13.97,-7.56,0,-117.98,0,0,-1.24,0,0,-6.97,0,0,-10.27,0,0,-117.98,-1.24,-10.27,39,39,23,289,289,18,18,25.56,25.56,150,150,74,267.98,267.98,81.09,0,0,1,1.24,1.24,0.96,0,0,0,5,5,5,1,1,0.7,0.7,0,0,14.27,59.8,13.87,4,33,13.4,-7.56,-7.56,-117.98,-117.98,-7.08999999999999,-1.24,-1.24,0.0399999999999999,-6.97,-6.98,0.44,0.3,0.3,-10.27,-26.8,-0.47,224,349.07,-125.07,1,2.2,-1.2,10,16.54,46.4,73.67,-27.27,0,0.130434782608696
"2019","NE",4,"Phillip Dorsett","WR",0,9,1,0,144,0,2,0,4.3,0,10,9,0,65.59,6.32,0,0,0,0,0.2,0.02,0,0,0,0,0,1,0,0,0,0.3,0,0,0,12.07,0.73,0,3,0.9,19,71.91,0,0.22,1,3.56,3.9,12.8,0,-2.3,0,-55.59,2.68,0,-0.2,-0.02,0,-2.9,0.34,0,-9.07,0.17,-52.91,-0.22,-8.9,39,39,23,289,289,18,18,25.56,25.56,150,150,74,267.98,267.98,81.09,0,0,1,1.24,1.24,0.96,0,0,0,5,5,5,1,1,0.7,0.7,0,0,14.27,59.8,13.87,4,33,13.4,-7.56,-7.56,-117.98,-117.98,-7.08999999999999,-1.24,-1.24,0.0399999999999999,-6.97,-6.98,0.44,0.3,0.3,-10.27,-26.8,-0.47,224,349.07,-125.07,1,2.2,-1.2,10,16.54,46.4,73.67,-27.27,0.230769230769231,0.0434782608695652
"2019","BUF",4,"Josh Allen","QB",28,0,5,378,0,13,0,15.26,0,153,0,26,210.65,0,26.78,0,0,1,0.74,0,0.61,0,0,0,8,0,2,3,0,1.13,0,0,0,9.15,0,6.35,0.12,0,8.6,179,237.43,1,1.35,10,9.78,8.72,15.5,-2.26,0,-57.65,0,-0.780000000000001,-0.74,0,0.39,-0.17,0,0.39,-9.03,0,2.25,-58.43,-0.35,-6.78,44,44,22,509,509,22,22,25.37,25.36,280,280,135,317.32,317.33,88.8,0,0,1,1.39,1.39,1.59,0,0,0,13,13,6,4,4,1.67,1.67,0,0,14.93,65.45,18.41,3.2,50,19.5,-3.37,-3.36,-37.32,-37.33,46.2,-1.39,-1.39,-0.59,0.95,0.94,0.51,2.33,2.33,-11.73,-15.45,1.09,415,406.13,8.87,1,2.98,-1.98,19,17.55,69.5,83.86,-14.36,0,0.227272727272727
"2019","BUF",4,"Cole Beasley","WR",0,13,0,0,127,0,7,0,8.15,0,75,0,0,92.35,0,0,0,0,0,0.13,0,0,0,0,0,4,0,0,0,0,0.43,0,0,0,18.16,0,0,14.5,0,75,92.35,0,0.13,4,3.7,14.5,18.16,0,-1.15,0,-17.35,0,0,-0.13,0,0,0.3,0,0,-3.66,0,-17.35,-0.13,-3.66,44,44,22,509,509,22,22,25.37,25.36,280,280,135,317.32,317.33,88.8,0,0,1,1.39,1.39,1.59,0,0,0,13,13,6,4,4,1.67,1.67,0,0,14.93,65.45,18.41,3.2,50,19.5,-3.37,-3.36,-37.32,-37.33,46.2,-1.39,-1.39,-0.59,0.95,0.94,0.51,2.33,2.33,-11.73,-15.45,1.09,415,406.13,8.87,1,2.98,-1.98,19,17.55,69.5,83.86,-14.36,0.295454545454545,0
"2019","BUF",4,"Frank Gore","RB",0,1,17,0,0,0,0,0,0.76,0,0,109,0,5.19,62.02,0,0,0,0,0,0.98,0,0,0,0,0,4,0,0,0,0.01,0,0,0,1.29,12.06,0,0,10.9,109,67.21,0,0.98,4,4.04,10.9,13.35,0,-0.76,0,-5.19,46.98,0,0,-0.98,0,-0.16,0.12,0,-1.29,-1.16,41.79,-0.98,-2.45,44,44,22,509,509,22,22,25.37,25.36,280,280,135,317.32,317.33,88.8,0,0,1,1.39,1.39,1.59,0,0,0,13,13,6,4,4,1.67,1.67,0,0,14.93,65.45,18.41,3.2,50,19.5,-3.37,-3.36,-37.32,-37.33,46.2,-1.39,-1.39,-0.59,0.95,0.94,0.51,2.33,2.33,-11.73,-15.45,1.09,415,406.13,8.87,1,2.98,-1.98,19,17.55,69.5,83.86,-14.36,0.0227272727272727,0.772727272727273
"2019","BUF",4,"John Brown","WR",0,11,0,0,173,0,5,0,5.99,0,69,0,0,89.75,0,0,0,0,0,0.48,0,0,0,0,0,3,0,0,2,0,0.56,0,0,0,17.86,0,0,11.9,0,69,89.75,0,0.48,3,3.39,11.9,17.86,0,-0.99,0,-20.75,0,0,-0.48,0,0,-0.39,0,0,-5.96,0,-20.75,-0.48,-5.96,44,44,22,509,509,22,22,25.37,25.36,280,280,135,317.32,317.33,88.8,0,0,1,1.39,1.39,1.59,0,0,0,13,13,6,4,4,1.67,1.67,0,0,14.93,65.45,18.41,3.2,50,19.5,-3.37,-3.36,-37.32,-37.33,46.2,-1.39,-1.39,-0.59,0.95,0.94,0.51,2.33,2.33,-11.73,-15.45,1.09,415,406.13,8.87,1,2.98,-1.98,19,17.55,69.5,83.86,-14.36,0.25,0
"2019","NE",4,"Josh Gordon","WR",0,7,0,0,34,0,3,0,5.31,0,46,0,0,53.93,0,0,0,0,0,0.03,0,0,0,0,0,2,0,0,0,0,0.08,0,0,0,10.9,0,0,7.6,0,46,53.93,0,0.03,2,2.77,7.6,10.9,0,-2.31,0,-7.93,0,0,-0.03,0,0,-0.77,0,0,-3.3,0,-7.93,-0.03,-3.3,39,39,23,289,289,18,18,25.56,25.56,150,150,74,267.98,267.98,81.09,0,0,1,1.24,1.24,0.96,0,0,0,5,5,5,1,1,0.7,0.7,0,0,14.27,59.8,13.87,4,33,13.4,-7.56,-7.56,-117.98,-117.98,-7.08999999999999,-1.24,-1.24,0.0399999999999999,-6.97,-6.98,0.44,0.3,0.3,-10.27,-26.8,-0.47,224,349.07,-125.07,1,2.2,-1.2,10,16.54,46.4,73.67,-27.27,0.179487179487179,0
"2019","NE",4,"James White","RB",0,10,1,0,46,0,8,0,6.84,0,57,1,0,66.68,3.49,0,0,0,0,0.41,0,0,0,0,0,3,1,0,0,0,0.13,0,0,0,15.96,0.36,0,13.7,0.1,58,70.17,0,0.41,4,3.47,13.8,16.32,0,1.16,0,-9.68000000000001,-2.49,0,-0.41,0,0,0.25,0.28,0,-2.26,-0.26,-12.17,-0.41,-2.52,39,39,23,289,289,18,18,25.56,25.56,150,150,74,267.98,267.98,81.09,0,0,1,1.24,1.24,0.96,0,0,0,5,5,5,1,1,0.7,0.7,0,0,14.27,59.8,13.87,4,33,13.4,-7.56,-7.56,-117.98,-117.98,-7.08999999999999,-1.24,-1.24,0.0399999999999999,-6.97,-6.98,0.44,0.3,0.3,-10.27,-26.8,-0.47,224,349.07,-125.07,1,2.2,-1.2,10,16.54,46.4,73.67,-27.27,0.256410256410256,0.0434782608695652
"2019","BUF",4,"Zay Jones","WR",0,8,0,0,113,0,2,0,4.28,0,4,0,0,52.07,0,0,0,0,0,0.71,0,0,0,0,0,0,0,0,2,0,0.34,0,0,0,13.74,0,0,2.4,0,4,52.07,0,0.71,0,2.04,2.4,13.74,0,-2.28,0,-48.07,0,0,-0.71,0,0,-2.04,0,0,-11.34,0,-48.07,-0.71,-11.34,44,44,22,509,509,22,22,25.37,25.36,280,280,135,317.32,317.33,88.8,0,0,1,1.39,1.39,1.59,0,0,0,13,13,6,4,4,1.67,1.67,0,0,14.93,65.45,18.41,3.2,50,19.5,-3.37,-3.36,-37.32,-37.33,46.2,-1.39,-1.39,-0.59,0.95,0.94,0.51,2.33,2.33,-11.73,-15.45,1.09,415,406.13,8.87,1,2.98,-1.98,19,17.55,69.5,83.86,-14.36,0.181818181818182,0
"2019","NE",4,"Julian Edelman","WR",0,7,0,0,48,0,4,0,4.57,0,30,0,0,40.94,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,1,0,0.13,0,0,0,12.06,0,0,7,0,30,40.94,0,0.57,0,1.74,7,12.06,0,-0.57,0,-10.94,0,0,-0.57,0,0,-1.74,0,0,-5.06,0,-10.94,-0.57,-5.06,39,39,23,289,289,18,18,25.56,25.56,150,150,74,267.98,267.98,81.09,0,0,1,1.24,1.24,0.96,0,0,0,5,5,5,1,1,0.7,0.7,0,0,14.27,59.8,13.87,4,33,13.4,-7.56,-7.56,-117.98,-117.98,-7.08999999999999,-1.24,-1.24,0.0399999999999999,-6.97,-6.98,0.44,0.3,0.3,-10.27,-26.8,-0.47,224,349.07,-125.07,1,2.2,-1.2,10,16.54,46.4,73.67,-27.27,0.179487179487179,0
"2019","NE",4,NA,NA,0,5,0,0,11,0,0,0,3.87,0,0,0,0,33.17,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,7.33,0,0,0,0,0,33.17,0,0.02,0,1.58,0,7.33,0,-3.87,0,-33.17,0,0,-0.02,0,0,-1.58,0,0,-7.33,0,-33.17,-0.02,-7.33,39,39,23,289,289,18,18,25.56,25.56,150,150,74,267.98,267.98,81.09,0,0,1,1.24,1.24,0.96,0,0,0,5,5,5,1,1,0.7,0.7,0,0,14.27,59.8,13.87,4,33,13.4,-7.56,-7.56,-117.98,-117.98,-7.08999999999999,-1.24,-1.24,0.0399999999999999,-6.97,-6.98,0.44,0.3,0.3,-10.27,-26.8,-0.47,224,349.07,-125.07,1,2.2,-1.2,10,16.54,46.4,73.67,-27.27,0.128205128205128,0
"2019","BUF",4,"Dawson Knox","TE",0,3,0,0,46,0,3,0,1.54,0,58,0,0,27.89,0,0,0,0,0,0.02,0,0,0,0,0,2,0,0,0,0,0.15,0,0,0,4.42,0,0,8.8,0,58,27.89,0,0.02,2,0.91,8.8,4.42,0,1.46,0,30.11,0,0,-0.02,0,0,1.09,0,0,4.38,0,30.11,-0.02,4.38,44,44,22,509,509,22,22,25.37,25.36,280,280,135,317.32,317.33,88.8,0,0,1,1.39,1.39,1.59,0,0,0,13,13,6,4,4,1.67,1.67,0,0,14.93,65.45,18.41,3.2,50,19.5,-3.37,-3.36,-37.32,-37.33,46.2,-1.39,-1.39,-0.59,0.95,0.94,0.51,2.33,2.33,-11.73,-15.45,1.09,415,406.13,8.87,1,2.98,-1.98,19,17.55,69.5,83.86,-14.36,0.0681818181818182,0
"2019","BUF",4,NA,NA,0,3,0,0,16,0,0,0,1.22,0,0,0,0,12.93,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,2.73,0,0,0,0,0,12.93,0,0.03,0,0.55,0,2.73,0,-1.22,0,-12.93,0,0,-0.03,0,0,-0.55,0,0,-2.73,0,-12.93,-0.03,-2.73,44,44,22,509,509,22,22,25.37,25.36,280,280,135,317.32,317.33,88.8,0,0,1,1.39,1.39,1.59,0,0,0,13,13,6,4,4,1.67,1.67,0,0,14.93,65.45,18.41,3.2,50,19.5,-3.37,-3.36,-37.32,-37.33,46.2,-1.39,-1.39,-0.59,0.95,0.94,0.51,2.33,2.33,-11.73,-15.45,1.09,415,406.13,8.87,1,2.98,-1.98,19,17.55,69.5,83.86,-14.36,0.0681818181818182,0
"2019","BUF",4,"T.J. Yeldon","RB",0,4,0,0,29,0,4,0,2.65,0,68,0,0,30.24,0,0,0,0,0,0.02,0,0,0,0,0,4,0,0,0,0,0.09,0,0,0,5.78,0,0,10.8,0,68,30.24,0,0.02,4,1.14,10.8,5.78,0,1.35,0,37.76,0,0,-0.02,0,0,2.86,0,0,5.02,0,37.76,-0.02,5.02,44,44,22,509,509,22,22,25.37,25.36,280,280,135,317.32,317.33,88.8,0,0,1,1.39,1.39,1.59,0,0,0,13,13,6,4,4,1.67,1.67,0,0,14.93,65.45,18.41,3.2,50,19.5,-3.37,-3.36,-37.32,-37.33,46.2,-1.39,-1.39,-0.59,0.95,0.94,0.51,2.33,2.33,-11.73,-15.45,1.09,415,406.13,8.87,1,2.98,-1.98,19,17.55,69.5,83.86,-14.36,0.0909090909090909,0
"2019","BUF",4,"Andre Roberts","WR",0,1,0,0,5,0,1,0,0.77,0,6,0,0,6.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,1.47,0,0,1.6,0,6,6.91,0,0,0,0.17,1.6,1.47,0,0.23,0,-0.91,0,0,0,0,0,-0.17,0,0,0.13,0,-0.91,0,0.13,44,44,22,509,509,22,22,25.37,25.36,280,280,135,317.32,317.33,88.8,0,0,1,1.39,1.39,1.59,0,0,0,13,13,6,4,4,1.67,1.67,0,0,14.93,65.45,18.41,3.2,50,19.5,-3.37,-3.36,-37.32,-37.33,46.2,-1.39,-1.39,-0.59,0.95,0.94,0.51,2.33,2.33,-11.73,-15.45,1.09,415,406.13,8.87,1,2.98,-1.98,19,17.55,69.5,83.86,-14.36,0.0227272727272727,0
"2019","NE",4,"Rex Burkhead","RB",0,1,0,0,6,0,1,0,0.67,0,7,0,0,7.67,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,1.48,0,0,1.7,0,7,7.67,0,0.01,0,0.24,1.7,1.48,0,0.33,0,-0.67,0,0,-0.01,0,0,-0.24,0,0,0.22,0,-0.67,-0.01,0.22,39,39,23,289,289,18,18,25.56,25.56,150,150,74,267.98,267.98,81.09,0,0,1,1.24,1.24,0.96,0,0,0,5,5,5,1,1,0.7,0.7,0,0,14.27,59.8,13.87,4,33,13.4,-7.56,-7.56,-117.98,-117.98,-7.08999999999999,-1.24,-1.24,0.0399999999999999,-6.97,-6.98,0.44,0.3,0.3,-10.27,-26.8,-0.47,224,349.07,-125.07,1,2.2,-1.2,10,16.54,46.4,73.67,-27.27,0.0256410256410256,0
"2019","BUF",4,"Matt Barkley","QB",16,0,0,131,0,9,0,10.11,0,127,0,0,106.67,0,0,0,0,0,0.65,0,0,0,0,0,5,0,0,1,0,0.54,0,0,0,5.78,0,0,3.08,0,0,127,106.67,0,0.65,5,3.88,3.08,5.78,-1.11,0,20.33,0,0,-0.65,0,0,1.12,0,0,-2.7,0,0,20.33,-0.65,-2.7,44,44,22,509,509,22,22,25.37,25.36,280,280,135,317.32,317.33,88.8,0,0,1,1.39,1.39,1.59,0,0,0,13,13,6,4,4,1.67,1.67,0,0,14.93,65.45,18.41,3.2,50,19.5,-3.37,-3.36,-37.32,-37.33,46.2,-1.39,-1.39,-0.59,0.95,0.94,0.51,2.33,2.33,-11.73,-15.45,1.09,415,406.13,8.87,1,2.98,-1.98,19,17.55,69.5,83.86,-14.36,0,0
